GPS Time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler,Pos.X,Pos.Y,Pos.Z,Latitude,Longitude,Altitude
2024-04-13 16:51:48.417344256+00:00,G27,23146394.78749426,13294218.721534265,-2630571.2731388886,22148973.828143157,43.4,539.1243286132812,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:48.417344256+00:00,G28,5197550.518369531,25765050.38001352,-3847969.0945633226,23874832.854902834,36.5,-505.6134338378906,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:48.417344256+00:00,G32,8069439.560109178,17954494.19022574,18135306.376969244,21447907.386702348,44.8,242.4367828369141,4436880.761630984,3085277.785006824,3376319.5286422716,32.16885188434751,34.813627662383766,45.345525374636054
2024-04-13 16:51:49.417344512+00:00,G02,14578815.491417965,-5205119.41749534,22045082.852958716,22941611.9274934,46.0,-501.826416015625,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G03,23183377.126837976,-12116825.039968807,4052497.274500657,24052254.52352834,44.9,-500.48187255859375,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G08,24918222.954780146,4703054.7462959895,8490629.876871249,21135788.045751225,49.3,170.82083129882812,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G10,-1357349.173506613,17165344.653556854,20335433.213674664,22793163.378887612,35.8,359.3114929199219,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G21,15705150.79302923,1570576.0137893008,21908498.365395203,21703259.494125392,45.6,-344.48492431640625,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G27,23146025.869944427,13294302.131519534,-2633699.6950597907,22149510.178035606,45.2,538.1806030273438,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G28,5197324.004493194,25765561.276395086,-3844841.9216934354,23874325.891177062,38.5,-506.5655517578125,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:49.417344512+00:00,G32,8067349.364560572,17953641.41385415,18137081.561758265,21448150.817239817,45.7,241.53536987304688,4436887.364398758,3085282.0662199915,3376320.0331542934,32.16881797285057,34.81362496259513,52.27184543013573
2024-04-13 16:51:50.417344512+00:00,G02,14579248.10328289,-5202469.444846471,22045457.159478296,22941112.467361256,46.0,-501.0005493164063,4436892.901702323,3085286.0326152565,3376316.764065997,32.16876031858194,34.813625971585765,56.29643546976149
2024-04-13 16:51:50.417344512+00:00,G03,23183051.64562021,-12116349.297135154,4055676.2499235338,24051753.562677473,45.4,-499.6053771972656,4436892.901702323,3085286.0326152565,3376316.764065997,32.16876031858194,34.813625971585765,56.29643546976149
